id,ra,dec,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,votes,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
587728947975290000,153.31386,-0.6883863,0.086397,19.901272,17.948801,17.038315,16.632589,16.28828,1.59791,0.493322,1.053131,0.534562,10.611292,29,0.85399997,0.146,0,0,1
588848899901030000,153.43709,-0.19467582,0.092618,19.612898,17.606415,16.705372,16.314077,16.005491,4.042027,0.663345,2.067438,0.631606,10.769822,44,0.33199999,0.477,0,0,1
587728947438354000,153.16802,-1.0616722,0.044512,19.02474,17.240078,16.449638,16.067123,15.814707,5.117788,0.464255,2.534055,0.502745,10.172946,56,0.29100001,0.62599999,0,0,1
588848898827026000,152.86455,-0.95920888,0.116303,19.790216,18.378582,17.51829,17.097296,16.768728,4.753376,0.439527,2.366043,0.482681,10.651757,57,0.237,0.69,1,0,0
588848899363700000,152.42525,-0.513039,0.045807,18.910349,17.769257,17.300804,17.015671,16.805145,7.940856,0.377141,3.613898,0.382479,9.486714,66,0.126,0.78500003,0,0,1
588848898826764000,152.19061,-1.0232348,0.079356,19.12446,17.897572,17.346106,17.012123,16.817278,5.910841,0.581173,2.663865,0.622827,10.047222,30,0.132,0.60100001,0,0,1
587728948511703000,152.29263,-0.2497486,0.070413,19.261202,17.327251,16.456964,16.066835,15.740741,2.072463,0.734511,1.260321,0.811729,10.631202,52,0.41499999,0.56300002,0,0,1
588848899900506000,152.26579,-0.17116595,0.184071,20.463753,18.371313,17.120422,16.63658,16.26709,2.055334,0.837947,1.232239,0.832937,11.396594,28,0.95099998,0.049,0,1,0
588848898826633000,151.98881,-0.93674695,0.154916,20.713812,18.500847,17.541292,16.978928,16.578756,3.414524,0.483994,1.906541,0.520459,11.200011,19,0.34900001,0.56800002,1,0,0
588848898826567000,151.761,-0.99748125,0.092654,19.140787,17.580626,16.65818,16.155519,15.770349,7.181917,0.247578,3.34609,0.315148,11.0418,67,0.05,0.91600001,1,0,0
587728948511637000,152.20844,-0.33311591,0.070073,18.265448,17.285501,16.943064,16.637619,16.525536,4.836103,0.639944,2.268221,0.667523,9.888824,30,0.338,0.48199999,0,0,1
588848900439343000,156.70269,0.36780076,0.098305,20.102127,18.588831,17.738333,17.306349,17.045971,2.340253,0.568963,1.459314,0.611269,10.611153,50,0.33500001,0.45500001,0,0,1
588848900976214000,156.71455,0.83821656,0.174892,19.465235,18.267534,17.546768,17.121424,16.87175,1.577929,0.999839,1.083886,0.994309,10.867709,32,0.63,0.271,0,0,1
587728947440648000,158.39495,-1.06786,0.152845,18.57061,17.545099,16.968426,16.59997,16.388737,3.165046,0.824977,1.741175,0.839098,10.823012,42,0.80400002,0.048,0,0,1
587728948514455000,158.57954,-0.34241963,0.140377,19.018177,17.777632,17.073872,16.603554,16.332977,4.10743,0.449047,2.137665,0.479782,10.969087,19,0.198,0.53600001,0,0,1
587728948514324000,158.38416,-0.41830836,0.116013,19.990519,17.962967,16.995752,16.593227,16.26619,1.810085,0.462275,1.24602,0.53254,10.91499,57,0.65100002,0.244,0,0,1
588848899902931000,157.68476,-0.1535754,0.091985,19.793934,18.063801,17.201035,16.811695,16.537216,1.794711,0.623775,1.222422,0.627438,10.567176,53,0.53600001,0.39700001,0,0,1
587728947440189000,157.43885,-1.0999529,0.098753,19.661179,17.686329,16.765226,16.366421,16.033422,2.69786,0.660969,1.541443,0.682948,10.829341,63,0.32499999,0.60000002,0,0,1
587728947977126000,157.52775,-0.83894234,0.115083,20.047123,18.140871,17.133053,16.673677,16.291441,2.137583,0.591354,1.42907,0.610522,10.974154,30,0.89999998,0,0,1,0
587728947440189000,157.42326,-1.0624136,0.140091,19.77483,18.262848,17.530897,17.13431,16.888372,5.117232,0.840716,2.287867,0.844664,10.651193,56,0.106,0.62599999,0,0,1
588848899365863000,157.35077,-0.44884651,0.107903,19.190479,17.117397,16.028667,15.525101,15.093551,6.209395,0.684176,2.91831,0.674916,11.463467,44,0.977,0.023,0,1,0
588848898828861000,157.04951,-0.92172324,0.055933,18.980858,17.500132,16.769356,16.377281,16.09062,1.741157,0.676826,1.211133,0.717064,10.224328,49,0.65899998,0.237,0,0,1
587728950124347000,156.9674,0.85339191,0.089649,18.614044,16.875805,16.03775,15.557826,15.24603,5.393594,0.440377,3.104271,0.4294,11.053766,74,8.00E-03,0.99199998,1,0,0
587728949050474000,156.68762,0.08452941,0.096036,19.669413,17.916731,17.034512,16.621338,16.344387,3.491377,0.565514,1.98425,0.592598,10.62971,74,0.42399999,0.54000002,1,0,0
587726031164866000,157.30071,1.1139026,0.148653,19.735615,18.382807,17.622398,17.2323,17.009188,0.745887,0.803394,0.635167,0.869785,10.657573,48,0.792,0.125,0,0,1
587728950124478000,157.32984,0.97277973,0.088622,19.097795,16.936722,15.996283,15.585448,15.257722,2.756778,0.653058,1.827069,0.657336,11.107613,48,0.71700001,0.069,0,0,1
587728949050867000,157.5458,0.01049055,0.109685,19.161907,17.952391,17.331894,16.859858,16.697577,1.6457,0.586719,1.191301,0.615309,10.51504,28,0.66399997,0.212,0,0,1
587728949588000000,158.13935,0.53137432,0.097606,19.054811,17.209814,16.309732,15.920788,15.600655,2.224282,0.908706,1.449801,0.833136,10.960732,39,0.91799998,0.055,0,1,0
587728949588066000,158.3437,0.5729823,0.187948,20.327984,17.915594,16.759499,16.280869,15.987352,6.608183,0.589713,3.104783,0.633318,11.455287,33,0.303,0.69700003,0,0,1
587728949051195000,158.34728,0.15807907,0.096378,19.495197,17.516188,16.548256,16.103136,15.771047,1.777499,0.836408,1.19338,0.822471,10.961387,25,0.80500001,0.114,0,0,1
587728949588131000,158.51809,0.43849244,0.06583,20.153593,18.284008,17.678196,17.334866,17.175934,4.107922,0.269069,2.32494,0.291177,9.801088,61,0.17200001,0.68400002,0,0,1
587728949584396000,149.88692,0.58595632,0.065155,19.745747,17.913288,17.063362,16.65554,16.385386,1.657803,0.288341,1.279503,0.33092,10.338144,38,0.61799997,0.329,0,0,1
587727942423216000,149.72234,1.0209702,0.081712,19.986435,18.155693,17.348894,16.97102,16.689978,2.636875,0.396495,1.810713,0.448238,10.289446,28,0.115,0.741,1,0,0
587728950121398000,150.28233,0.85327478,0.123975,19.021557,17.018759,16.017904,15.609909,15.274078,2.78875,0.775167,1.593404,0.814393,11.33669,56,0.86199999,0.066,0,1,0
588848900436525000,150.29836,0.25289339,0.104634,19.229584,17.746307,17.005505,16.604488,16.295448,4.792135,0.461708,2.541676,0.497876,10.515248,27,0.034,0.921,1,0,0
588848900973330000,150.05311,0.77419393,0.061984,18.784781,17.629421,17.134232,16.799891,16.627579,2.499323,0.503213,1.607655,0.537986,9.900105,28,0.40799999,0.59200001,1,0,0
588848900436656000,150.52855,0.25767815,0.045742,18.718258,17.527891,17.168716,16.929131,16.736319,9.878853,0.499954,4.405733,0.490543,9.364898,50,0.117,0.85799998,0,0,1
588848898827419000,153.65334,-0.85192718,0.041617,19.137396,17.610497,16.950251,16.63456,16.383135,1.988258,0.280672,1.529296,0.318153,9.72889,28,0.47400001,0.48899999,0,0,1
588848898827288000,153.38243,-0.99874605,0.04056,18.209845,16.302647,15.45896,15.036011,14.69727,2.326312,0.937106,1.590601,0.966611,10.699801,51,0.745,0.059,0,0,1
588848898827288000,153.42607,-0.90717694,0.045072,18.926207,17.083448,16.305941,15.933782,15.683668,4.719895,0.256696,3.072325,0.279954,10.325169,27,0.214,0.78600001,1,0,0
588848899364225000,153.58794,-0.50768789,0.095669,19.812775,17.938576,16.992907,16.585035,16.224518,2.294004,0.267483,1.852339,0.303101,10.741519,23,0.40700001,0.54799998,1,0,0
587728948512227000,153.4732,-0.31889396,0.071035,17.174459,15.721072,15.100743,14.780588,14.554518,24.09115,0.906518,5.667407,0.897315,10.452422,64,0.014,0.986,1,0,0
588848899363766000,152.5331,-0.59778354,0.215244,21.365719,19.066347,17.756536,17.256891,16.892309,2.029913,0.605441,1.192474,0.57591,11.267776,66,0.266,0.667,1,0,0
588848898826895000,152.53222,-0.8823301,0.066622,19.266256,18.162912,17.661247,17.340294,17.206846,2.447193,0.749454,1.444984,0.761919,9.69402,34,0.25799999,0.51499999,0,0,1
587728948511703000,152.38567,-0.23737777,0.069745,17.383707,15.935495,15.267156,14.879365,14.610739,9.666908,0.727093,4.585872,0.708552,10.992707,52,0.058,0.92199999,1,0,0
587728947974766000,152.2049,-0.79131772,0.093217,20.327711,18.330376,17.407351,16.997538,16.632639,1.158585,0.976656,0.943969,0.910066,10.5644,21,0.611,0.389,1,0,0
588848899363569000,151.99476,-0.60174863,0.222722,19.762505,18.446444,17.428144,17.020605,16.713842,5.906343,0.957728,2.629865,0.974392,11.217267,27,0.778,0.148,0,0,1
588848900974248000,152.17414,0.69454574,0.135478,20.341745,18.71419,17.705381,17.243834,16.900434,2.84043,0.219635,1.953748,0.270547,10.804584,25,0.081,0.82300001,1,0,0
588848900974182000,152.06306,0.65956598,0.096583,19.485069,17.908644,17.085657,16.646318,16.36693,6.400977,0.36675,3.156052,0.395106,10.62643,60,0.058,0.90100002,1,0,0
587728949585379000,152.19219,0.5242415,0.127645,19.434195,17.570995,16.592386,16.161192,15.832516,2.434271,0.811756,1.309495,0.866845,11.190681,50,0.75,0.205,0,0,1
587728950122315000,152.26061,0.87280943,0.067032,19.738892,18.016956,17.249111,16.880371,16.663786,1.403195,0.672353,0.983131,0.681007,10.116198,26,0.76800001,0.114,0,0,1
587728949047328000,149.52005,0.17422694,0.168691,18.237114,17.757383,17.495571,17.178143,17.283026,1.064258,0.403103,0.965364,0.444873,10.26955,37,0.13500001,0.73000002,0,0,1
588848900973134000,149.72323,0.68753789,0.09281,19.007957,17.038773,16.086275,15.671304,15.324104,2.81171,0.797116,1.666255,0.773568,11.098183,63,0.52999997,0.45100001,0,0,1
588848900973330000,150.10979,0.75852316,0.093051,19.986614,18.255278,17.392048,16.997528,16.69228,3.068491,0.853967,1.527964,0.879954,10.444592,52,0.57200003,0.28400001,0,0,1
588848900973265000,149.95019,0.78012107,0.087731,19.121212,17.815683,17.17872,16.767387,16.52659,4.548699,0.382169,2.546782,0.382979,10.365452,25,8.00E-03,0.99199998,1,0,0
587727942423281000,149.91503,1.0995269,0.081572,19.573362,17.857754,17.093178,16.74091,16.466759,1.312053,0.485007,1.163183,0.505061,10.371686,29,0.33199999,0.079,0,0,1
588848900436525000,150.2184,0.26145474,0.092539,19.900127,18.097269,17.185492,16.783958,16.476286,2.604725,0.308503,1.706197,0.378033,10.586895,56,0.199,0.60100001,0,0,1
588848898827354000,153.62656,-0.87516402,0.044716,19.733841,18.091532,17.343885,16.99081,16.729084,2.905061,0.536056,1.772631,0.554718,9.723598,63,0.38699999,0.52999997,0,0,1
587728948512358000,153.78413,-0.2442526,0.143547,19.005905,17.987413,17.385271,17.030514,16.844677,2.725863,0.79526,1.553111,0.815993,10.542645,24,0.192,0.52899998,0,0,1
587728947975356000,153.50263,-0.70807445,0.057986,18.901121,17.761095,17.335577,17.073645,16.903099,2.666034,0.772061,1.541641,0.788115,9.579679,29,0.39199999,0.39899999,0,0,1
587728947975356000,153.49146,-0.72255325,0.069464,18.706261,17.343195,16.715034,16.360283,16.071325,9.219158,0.57548,3.687421,0.595277,10.269109,34,0.25400001,0.74599999,0,0,1
587728948512227000,153.50848,-0.2479792,0.0977,19.156801,17.939283,17.430387,17.106369,16.931128,4.370988,0.850246,2.034014,0.844759,10.200612,65,0.23,0.38800001,0,0,1
588848898827288000,153.34334,-0.87179442,0.047484,18.741489,17.596786,17.109295,16.814095,16.615553,6.370455,0.287124,3.179446,0.321375,9.623634,32,0.184,0.70599997,0,0,1
588848898827223000,153.30632,-0.89682588,0.062303,18.754742,17.978432,17.792286,17.525566,17.463251,3.296629,0.705137,1.666165,0.702971,9.242379,42,0.71600002,0.064,0,0,1
588848899901030000,153.40974,-0.19939623,0.098138,0,0,0,0,0,2.039132,0.741632,1.599894,0.915698,10.639847,54,0.486,0.167,0,0,1
588848898827092000,152.98426,-0.93118592,0.10436,19.182856,18.053032,17.560678,17.247589,17.074326,9.314206,0.697673,3.420157,0.735408,10.111683,34,0.113,0.73100001,0,0,1
588848899901030000,153.34916,-0.11310648,0.095744,19.920902,18.09549,17.17745,16.810205,16.49769,2.071594,0.423785,1.451043,0.481129,10.571601,68,0.324,0.62400001,1,0,0
588848899900965000,153.30717,-0.08908526,0.070318,19.428858,17.790915,17.082024,16.699308,16.460594,7.205606,0.371495,3.345591,0.406642,10.257461,35,0.066,0.83099997,1,0,0
587728948511899000,152.7066,-0.26008839,0.115893,19.962337,18.376553,17.576069,17.188976,16.933603,4.146369,0.749997,1.980361,0.767344,10.532189,64,0.27399999,0.51499999,0,0,1
588848898826895000,152.52457,-0.99980869,0.186459,20.321867,18.092297,16.823235,16.346008,16.029427,5.369873,0.69155,2.378735,0.714064,11.500489,49,0.93900001,0.041,0,1,0
588848898826699000,152.09345,-0.85958515,0.095364,19.317495,18.090096,17.413582,17.061762,16.86413,4.787982,0.860134,2.137579,0.865257,10.277697,35,0.30899999,0.57200003,0,0,1
587728949051261000,158.53605,1.04E-03,0.064924,18.475239,16.933939,16.146065,15.728198,15.439698,15.735987,0.319315,6.11324,0.328722,10.5601,55,0.069,0.93099999,1,0,0
588848900440391000,159.05014,0.26169632,0.112825,19.236475,17.880384,17.227432,16.814989,16.655436,4.915878,0.557143,2.33789,0.585033,10.543859,35,0.219,0.722,1,0,0
587728947978436000,160.59189,-0.8056654,0.136294,20.984076,18.065178,16.978739,16.534206,16.208717,3.34561,0.460737,1.96226,0.500197,11.212549,22,0.43599999,0.49700001,0,0,1
587728948515569000,161.18835,-0.2527499,0.150307,19.210732,17.623022,16.777748,16.390875,16.183228,2.212784,0.942461,1.27603,0.955795,10.969375,50,0.70999998,0.226,0,0,1
587728947978305000,160.26004,-0.7086547,0.135034,20.352446,18.348759,17.235229,16.768877,16.38743,2.390681,0.69518,1.254663,0.676988,11.071331,34,0.32800001,0.67199999,1,0,0
587728948515438000,160.90824,-0.33645945,0.060821,18.570377,17.301407,16.70409,16.39275,16.170252,14.50331,0.557812,5.293982,0.581704,10.117095,29,0.119,0.88099998,0,0,1
588848899904176000,160.61614,-0.19511939,0.127944,19.774891,18.214064,17.278139,16.803661,16.451174,4.611307,0.244226,2.546171,0.30239,10.944132,21,0.028,0.972,1,0,0
588848898830172000,159.93223,-0.91731964,0.090768,20.114504,18.367756,17.501236,17.142979,16.825659,1.713072,0.332221,1.274023,0.390567,10.347856,39,0.484,0.51599997,1,0,0
588848899367239000,160.521,-0.43707566,0.137516,20.648518,18.610231,17.592676,17.164888,16.819374,2.01821,0.444713,1.431445,0.49389,10.824298,33,0.121,0.61799997,0,0,1
588848899903979000,160.12253,-0.04782824,0.132968,19.970467,18.212851,17.157951,16.67651,16.296127,2.665593,0.645975,1.553908,0.628808,11.100089,30,0.54500002,0.38600001,0,0,1
587728948515242000,160.38057,-0.24835156,0.095063,20.267357,18.24589,17.334665,16.924419,16.60404,1.212002,0.631995,0.876702,0.703848,10.574671,29,0.75999999,0.099,0,0,1
588848898830041000,159.65667,-0.9482728,0.096823,18.860729,17.689754,17.151226,16.824045,16.627525,7.941812,0.55071,3.470706,0.578664,10.266826,35,0.16,0.75300002,0,0,1
587728947977912000,159.29502,-0.69015552,0.074096,19.210411,17.458385,16.664505,16.258688,15.964624,4.106997,0.756115,2.205951,0.767856,10.529638,38,0.53299999,0.396,0,0,1
588848899903717000,159.60197,-0.19006922,0.123791,18.330883,17.12085,16.488661,16.127214,15.900619,8.862768,0.689189,4.481848,0.687533,10.845401,61,0,1,1,0,0
587728948514390000,158.43529,-0.30071505,0.03164,18.198582,16.997311,16.490042,16.245625,16.079453,15.3512,0.785756,4.867517,0.809126,9.460563,29,0.68199998,0.20100001,0,0,1
588848899366453000,158.61269,-0.60180867,0.184351,20.69591,18.587065,17.381683,16.909182,16.560915,2.03214,0.922407,1.059705,0.9924,11.237213,55,0.78399998,0.101,0,0,1
588848899366518000,158.80625,-0.55142823,0.15969,20.628012,18.519106,17.408573,16.973196,16.630672,1.867425,0.629988,1.201629,0.636961,11.043018,55,0.60100001,0.244,0,0,1
587728949588525000,159.32915,0.60167245,0.059156,19.074352,17.632771,17.281542,17.035854,16.958771,10.332406,0.493041,4.031389,0.51512,9.350173,28,0,1,1,0,0
587728949588525000,159.36039,0.48884531,0.058753,19.705006,17.862389,17.004784,16.605356,16.32196,1.724675,0.270288,1.38166,0.32765,10.245809,63,0.59600002,0.40400001,0,0,1
588848901514264000,159.37839,1.0718736,0.119629,19.685183,17.69441,16.712765,16.303553,15.95093,4.546254,0.368631,2.553894,0.408867,11.052024,25,0.198,0.74000001,1,0,0
588848900437442000,152.371,0.41742016,0.124876,20.142588,18.466084,17.475426,17.037628,16.678431,1.38255,0.784087,0.967411,0.781679,10.817445,38,0.55400002,0.303,0,0,1
587728949585576000,152.66714,0.43927524,0.177667,20.473936,18.637064,17.463764,16.982418,16.723183,2.968807,0.599836,1.78634,0.604227,11.212338,31,0.57599998,0.145,0,0,1
588848900437573000,152.73596,0.25630667,0.186165,20.25329,18.403049,17.155655,16.67469,16.337034,2.557364,0.930131,1.268598,0.964303,11.397622,29,0.96600002,0,0,1,0
588848900437901000,153.43962,0.36981844,0.116455,20.024216,18.193184,17.219545,16.775951,16.42593,1.767785,0.549918,1.194882,0.613033,10.848397,49,0.48100001,0.46000001,0,0,1
587728949585903000,153.34521,0.62803995,0.119365,19.794924,18.116568,17.221104,16.820612,16.491791,3.206851,0.526202,1.850603,0.528262,10.764376,29,0.20900001,0.79100001,1,0,0
588848900974510000,152.8002,0.8241363,0.127073,19.375677,18.110607,17.381779,16.961912,16.702438,2.499331,0.538899,1.612147,0.604701,10.708954,26,0.066,0.93400002,1,0,0
587728949049163000,153.71478,0.14644812,0.124986,19.09189,17.56336,16.706982,16.296925,15.955088,6.469724,0.471135,3.064227,0.49069,10.998355,22,0.207,0.71899998,0,0,1
588848900438098000,153.91696,0.22794016,0.082648,18.426807,17.338524,16.890579,16.512642,16.378241,3.031759,0.773053,1.723511,0.788536,10.231337,30,0.57700002,0.27500001,0,0,1
587728947976011000,155.01623,-0.79317197,0.126941,19.84948,17.852985,16.823755,16.400011,16.036678,2.319397,0.737662,1.276163,0.775619,11.095992,38,0.921,0,0,1,0
588848898828075000,155.21218,-0.99690965,0.083862,20.490309,18.396759,17.631866,17.190138,16.851597,3.461082,0.441929,1.98387,0.478148,10.357242,20,0.30500001,0.398,0,0,1
588848899365011000,155.34283,-0.46621477,0.061585,17.922907,16.616854,15.931769,15.543402,15.300614,7.078552,0.624758,4.437857,0.555042,10.617343,31,0.052,0.94800001,1,0,0
587728947975946000,154.94625,-0.64956685,0.090512,20.17935,18.175407,17.216125,16.803066,16.450418,1.822486,0.416892,1.279604,0.463955,10.583512,36,0.56999999,0.25799999,0,0,1
588848899901685000,154.98301,-0.2014421,0.063467,18.857372,17.454834,16.782135,16.424967,16.190369,8.352907,0.700031,3.368316,0.741248,10.222651,36,0.20999999,0.59799999,0,0,1
587728948512751000,154.73928,-0.39885226,0.092963,18.954269,17.412361,16.636904,16.203838,15.927238,3.009399,0.767953,1.825349,0.736031,10.753995,25,0.264,0.736,1,0,0
587728948512620000,154.4946,-0.33321319,0.063331,19.042759,17.847952,17.332804,17.048346,16.861963,2.880629,0.910609,1.512045,0.884372,9.785347,24,0.23199999,0.50099999,0,0,1
587728948512620000,154.41195,-0.39887066,0.09398,19.42189,17.655626,16.754786,16.352375,16.041168,2.737242,0.624786,1.806779,0.63182,10.768546,33,0.454,0.361,0,0,1
588848898827616000,154.13196,-0.89316473,0.095993,19.561211,18.335735,17.723707,17.324223,17.08872,2.195686,0.479576,1.469957,0.525037,10.204865,22,0.213,0.43000001,0,0,1
588848899364552000,154.27577,-0.50346982,0.181156,19.927443,18.404869,17.334396,16.849085,16.460663,3.6518,0.494654,1.898023,0.520334,11.302708,62,0.60299999,0.32300001,0,0,1
587728948512489000,154.10987,-0.2429876,0.070775,18.880993,17.107595,16.24621,15.837413,15.488036,2.341679,0.983459,1.498009,0.954311,10.75746,26,0.75800002,0.15700001,0,0,1
588848898827354000,153.58553,-0.99544103,0.092956,19.466982,18.081078,17.433804,17.056707,16.78343,13.328328,0.249975,5.082551,0.278031,10.309874,58,0.019,0.94400001,1,0,0
587728948511637000,152.23597,-0.25634875,0.068979,20.230614,18.473848,17.600008,17.214434,16.874331,1.436163,0.409498,1.141455,0.451805,10.128549,56,0.53600001,0.44400001,0,0,1
587728948511572000,152.07618,-0.36023818,0.096377,18.392418,17.201937,16.483095,16.094812,15.805354,2.7047,0.776172,1.984631,0.817488,10.784641,32,0.662,0.107,0,0,1
587728947974766000,152.19846,-0.70694202,0.067788,18.75012,17.461206,16.867737,16.535511,16.305416,13.391967,0.599903,4.320198,0.649985,10.124356,41,0.033,0.91399997,1,0,0
587728949585314000,152.03656,0.50500313,0.09426,19.094017,17.350523,16.452049,16.064415,15.759022,3.133395,0.804297,1.891094,0.763743,10.85367,60,0.56999999,0.40200001,0,0,1
587728949585314000,151.9842,0.62337149,0.099006,20.048798,18.240717,17.268801,16.757429,16.336691,8.864971,0.174589,4.285524,0.19999,10.900082,19,0.058,0.87800002,1,0,0
587728949585314000,152.00353,0.60278805,0.096448,19.967831,18.051029,17.074356,16.646933,16.308096,1.443272,0.669344,1.013057,0.735191,10.752592,33,0.42500001,0.53799999,1,0,0
588848900974182000,152.02382,0.82872697,0.122254,19.621788,17.760105,16.810204,16.4177,16.080879,1.272602,0.956039,0.956785,0.932191,10.963348,57,0.787,0.108,0,0,1
588848900974313000,152.35499,0.78235062,0.125077,19.408457,17.589308,16.616692,16.218948,15.885929,1.650896,0.790497,1.048299,0.856885,11.063186,32,0.875,0.031,0,1,0
587728949585444000,152.27086,0.45127272,0.128163,18.705324,17.71538,17.088472,16.730551,16.505339,6.758992,0.649692,2.955221,0.686047,10.697202,22,0.21799999,0.634,0,0,1
587728307484688000,152.50799,1.1992023,0.044238,18.567247,16.773895,16.042929,15.698169,15.413389,5.116142,0.61354,2.881058,0.60809,10.253622,53,0.52700001,0.45199999,0,0,1
588848900974379000,152.54556,0.72966647,0.096088,19.327291,17.84926,17.110645,16.697346,16.432951,5.001179,0.553315,2.364955,0.597876,10.545618,52,0.204,0.495,0,0,1
588848900437573000,152.69868,0.23391697,0.184872,20.814184,18.728849,17.601961,17.143373,16.858042,1.228876,0.897693,0.827508,0.937849,11.076285,25,0.77600002,0.062,0,0,1
587728949049098000,153.45898,0.02270482,0.092504,20.270758,18.260897,17.294155,16.819904,16.472933,2.540209,0.349996,1.604573,0.425426,10.71104,31,0.20999999,0.514,0,0,1
588848900974510000,152.81823,0.78425177,0.082663,19.362514,18.055288,17.542704,17.23752,17.110157,15.584245,0.629438,4.99334,0.662187,9.862098,31,0.211,0.69300002,0,0,1
587728949049163000,153.63901,0.12445787,0.140818,19.611086,18.144045,17.262955,16.841305,16.522655,2.828714,0.470291,1.657,0.529399,10.84639,26,0.221,0.61199999,0,0,1
587726031163097000,153.32776,1.0681834,0.087025,18.921169,17.580505,16.983992,16.637814,16.455477,15.34113,0.449995,5.450874,0.477877,10.150747,38,0.028,0.972,1,0,0
587728950122840000,153.56295,0.91113045,0.101808,20.253151,18.328722,17.396605,17.001348,16.702187,1.191807,0.309253,1.030006,0.374317,10.584256,25,0.49399999,0.46599999,0,0,1
588848898828075000,155.1479,-0.98448569,0.155542,18.729849,17.229589,16.384521,15.967514,15.655678,8.511476,0.652233,3.709859,0.659891,11.277996,36,0.056,0.94400001,1,0,0
588848899364815000,154.94421,-0.58713319,0.09257,20.200695,18.05843,17.125637,16.726683,16.384399,2.692269,0.734713,1.581418,0.734194,10.665675,60,0.28299999,0.55000001,0,0,1
588848898827681000,154.23877,-0.87536684,0.071098,19.550156,17.907759,17.067698,16.670126,16.393049,3.310234,0.552637,1.890781,0.590118,10.349222,22,0.26800001,0.73199999,1,0,0
588848900977590000,159.79173,0.7037123,0.132347,19.780376,18.101017,17.190897,16.759535,16.446814,2.87284,0.534157,1.780544,0.563822,10.865794,62,0.63700002,0.243,0,0,1
588848900977590000,159.80702,0.70260914,0.107875,18.888824,17.446386,16.833502,16.45162,16.221888,7.936965,0.465015,3.31805,0.5011,10.613593,52,0.031,0.96899998,1,0,0
587728950125658000,159.97465,0.98217823,0.066964,18.93231,17.058847,16.209681,15.821108,15.519789,2.380713,0.275154,1.699461,0.349224,10.674732,31,0.419,0.226,0,0,1
588848901514461000,159.80395,1.053348,0.116418,19.805452,18.011749,17.142305,16.791208,16.491381,2.165128,0.684775,1.442856,0.685914,10.673715,33,0.62199998,0.249,0,0,1
587728949052178000,160.57725,0.13884605,0.124254,19.633398,17.838844,16.893135,16.428066,16.085985,4.635612,0.488572,2.347448,0.513225,11.031898,28,0.19499999,0.80500001,1,0,0
588848900978049000,160.92467,0.75565327,0.116613,19.968693,18.002214,17.009876,16.566851,16.230679,1.88936,0.820356,1.242515,0.824426,10.940924,27,0.648,0.20100001,0,0,1
587728950126051000,160.84469,0.97613123,0.072071,17.543947,15.868659,15.087774,14.715314,14.40875,7.939323,0.901034,3.741123,0.919332,10.88936,23,0.13500001,0.86500001,1,0,0
587728950125920000,160.5919,0.99396977,0.095636,18.899189,17.560638,17.089888,16.809481,16.68609,9.891232,0.823538,3.443182,0.864626,10.1064,33,0.21600001,0.52499998,0,0,1
587728950126117000,160.97331,0.84490923,0.116232,19.353777,17.391539,16.410133,16.01767,15.632067,2.31901,0.770297,1.314134,0.81721,11.132812,61,0.86699998,0.115,0,0,1
587728947979223000,162.33458,-0.63617623,0.082204,19.759377,18.199984,17.316057,16.877911,16.508354,3.692699,0.250049,2.360642,0.289881,10.497035,35,0.082,0.78399998,1,0,0
588848899905159000,162.80639,-0.11362155,0.147811,19.255848,17.282833,16.1493,15.708504,15.344874,3.484401,0.845054,1.923548,0.833484,11.546449,26,0.91100001,0.051,0,1,0
587728949053227000,162.92506,0.11196364,0.094334,19.894098,17.862448,16.929136,16.549223,16.188227,2.959448,0.611731,1.88717,0.642181,10.706246,26,0.17200001,0.76800001,1,0,0
587728948516225000,162.6791,-0.41146118,0.152709,20.522903,18.52001,17.36817,16.886124,16.508074,2.260294,0.946657,1.314771,0.979425,11.15015,32,0.55599999,0.32800001,0,0,1
588848899368157000,162.52033,-0.48621757,0.148956,20.017567,18.356794,17.408602,16.959959,16.602743,9.247015,0.341383,4.01051,0.373427,10.978218,59,0.28099999,0.71899998,0,0,1
588848899904962000,162.33836,-0.05785486,0.07593,20.167927,18.292049,17.482403,17.126287,16.791348,1.279397,0.662101,0.959019,0.705122,10.222015,37,0.54699999,0.419,0,0,1
587728947979026000,161.97451,-0.76902366,0.038623,19.654587,18.127016,17.563677,17.281839,17.121115,16.015457,0.491782,5.553773,0.537793,9.289065,25,0.131,0.81900001,0,0,1
588848899904897000,162.21878,-0.03980559,0.167724,20.31193,18.471346,17.307232,16.80596,16.409801,1.983552,0.573996,1.449959,0.604908,11.272757,27,0.852,0,0,1,0
588848898830958000,161.74088,-0.97985925,0.039813,18.332333,17.809507,17.261469,17.129183,17.126768,12.320287,0.679051,4.249723,0.735255,8.865327,43,0.102,0.37599999,0,0,1
588848899904831000,162.15155,-0.16432884,0.114391,19.238411,17.29929,16.371176,15.985722,15.653819,2.277617,0.786106,1.340908,0.834676,11.08657,52,0.91000003,0.032,0,1,0
588848899904635000,161.67145,-0.04864085,0.076914,18.390732,16.403255,15.492765,15.086867,14.75105,3.256985,0.771906,2.270097,0.761708,11.153858,35,0.69499999,0.096,0,0,1
