id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
588848898834300000,0.074754,18.064047,16.906387,16.241886,15.859552,15.636337,2.198954,0.911055,1.528108,0.8326,10.609286,1
587722982272532000,0.073703,19.828342,17.92905,17.038242,16.654596,16.312265,1.606754,0.858187,1.202493,0.821835,10.483836,0
587722982271942000,0.017554,17.329166,16.323698,16.026236,15.924943,15.769891,21.62553,0.238804,8.352511,0.249965,8.872193,1
588848899907649000,0.079136,18.065907,16.947031,16.429144,16.091742,15.893936,5.480125,0.809956,2.693699,0.799046,10.439986,1
588848899907649000,0.079777,18.792133,17.853161,17.535744,17.305159,17.349966,12.319134,0.850999,4.096152,0.828527,9.494855,1
588848899907453000,0.287555,20.987221,19.04842,17.482285,16.928354,16.560848,2.880539,0.982372,1.490675,0.933136,11.752843,0
587722983345488000,0.072443,17.943672,16.279779,15.644838,15.321034,15.10339,28.819958,0.683198,9.421941,0.760556,10.733716,1
588848899907584000,0.037147,18.841389,17.09181,16.311771,15.945633,15.662445,5.254562,0.229381,3.165343,0.252254,10.057673,1
588848898836463000,0.077468,18.781403,17.550102,16.97254,16.624788,16.410069,10.517248,0.359437,4.306162,0.399684,10.214735,1
587722981739593000,0.121389,19.528515,17.923674,17.096157,16.707222,16.405575,2.004272,0.928031,1.260018,0.923177,10.749083,0
588848899905224000,0.074122,18.313763,17.257519,16.79505,16.48262,16.374599,5.115392,0.593687,2.536757,0.61494,10.077093,1
588848900441768000,0.107051,19.952991,18.242516,17.313536,16.891903,16.539938,3.440176,0.609598,2.212852,0.60214,10.688559,1
588848900978835000,0.096391,17.990599,16.598175,15.840329,15.445368,15.149545,12.824041,0.649935,5.232435,0.711148,11.039542,1
587728950127034000,0.104732,18.767391,16.685101,15.710915,15.310209,14.960715,3.081196,0.914209,1.944458,0.872077,11.323983,0
588848900979425000,0.103883,18.694675,17.384459,16.668324,16.26758,15.9665,6.372175,0.770123,3.005974,0.782834,10.811472,1
588848899369730000,0.043642,17.168198,16.059135,15.580912,15.293971,15.07826,15.008152,0.378384,6.707647,0.38174,10.171908,1
587728947976011000,0.060827,18.774605,17.088364,16.216194,15.738804,15.364617,5.238601,0.410548,2.658486,0.456902,10.721427,1
588848899901423000,0.124451,19.706669,17.935635,16.926918,16.468668,16.108103,4.331464,0.323959,2.427797,0.371214,11.061007,1
588848898827419000,0.059772,19.121971,17.627047,17.162136,16.901651,16.706463,14.016251,0.937287,4.512242,0.935091,9.749486,1
588848899901096000,0.097304,18.699812,17.302898,16.507416,16.097164,15.782675,3.610428,0.622925,2.745016,0.519618,10.880985,1
587728949586100000,0.069845,18.954317,17.04785,16.076015,15.533945,15.105562,7.624989,0.257058,3.884363,0.284532,11.100476,1
588848900438098000,0.14055,20.386168,18.563929,17.571976,17.036755,16.661045,7.893755,0.243771,3.779589,0.262692,10.920722,1
587728948513013000,0.14948,19.64716,18.239285,17.356316,16.917309,16.622183,1.198389,0.866642,0.798666,0.922867,10.94143,0
587728947975946000,0.093574,17.408703,15.382964,14.417063,13.988599,13.645126,13.1026,0.807847,5.763206,0.789516,11.714335,0
588848898827616000,0.061718,19.637154,17.695084,16.858187,16.428251,16.062168,7.505577,0.684064,3.073266,0.713799,10.418562,1
587728948512620000,0.064837,18.487753,17.49781,17.09507,16.797592,16.65667,8.268875,0.75001,3.243037,0.758676,9.79883,1
587728948512489000,0.070977,19.314753,17.521442,16.621857,16.219492,15.917057,2.186146,0.405813,1.510646,0.46463,10.590978,1
587728947975356000,0.204386,20.10841,18.261379,16.996519,16.531324,16.19194,3.210032,0.713924,1.57294,0.774369,11.518056,0
587728949586100000,0.070721,19.377012,17.358387,16.335142,15.830816,15.479532,4.147071,0.215151,2.532781,0.293931,10.929532,1
587728949586166000,0.079532,20.4555,18.310415,17.395329,16.890965,16.462234,3.535119,0.240634,2.101824,0.290149,10.587227,1
587728949049426000,0.062912,20.291142,18.429413,17.613085,17.179749,16.811493,8.640711,0.163129,4.017753,0.199991,10.074944,1
588848898827550000,0.070222,18.482096,17.266092,16.715641,16.362587,16.145544,5.393459,0.664664,2.718385,0.685369,10.224553,1
588848899901096000,0.20438,20.862782,18.851774,17.518902,17.050529,16.696585,1.668539,0.808898,1.006836,0.837604,11.317131,0
587728949586362000,0.148747,20.296669,18.148611,16.990576,16.529135,16.146776,1.537869,0.740594,1.000729,0.776939,11.282638,0
587728950123167000,0.076358,19.408117,17.828417,17.108189,16.727766,16.415552,7.887817,0.332902,3.476743,0.381384,10.32393,1
587728949049688000,0.094542,19.224937,17.982119,17.519341,17.226595,17.049679,12.317191,0.429653,3.964866,0.475771,9.975298,1
588848900438818000,0.021482,16.087486,14.831742,14.249531,13.965701,13.745432,8.770447,0.613778,7.249362,0.474994,10.13368,1
588848900438884000,0.094624,18.262154,17.035475,16.464037,16.122972,15.916943,16.340481,0.62719,5.482185,0.652201,10.573395,1
588848900438884000,0.111202,19.90473,18.142038,17.14073,16.737036,16.380819,2.315432,0.685246,1.284141,0.720562,10.82878,1
588848899365797000,0.109076,19.789454,18.292246,17.56912,17.116613,16.804707,2.223523,0.547073,1.443672,0.580921,10.554102,1
588848900438360000,0.098089,18.567213,16.96217,16.111153,15.679946,15.353282,7.624753,0.414288,3.775019,0.4349,11.078945,1
588848900438360000,0.094887,18.947309,17.450315,16.763489,16.3867,16.176416,5.128252,0.52405,2.472559,0.556318,10.615064,1
587728949049491000,0.069663,20.297176,18.343744,17.447344,16.943655,16.549456,5.831999,0.237505,2.961394,0.280898,10.443244,1
587728949586493000,0.095535,17.891279,16.274796,15.498774,15.125784,14.824471,9.122312,0.755459,4.63932,0.772479,11.151937,1
588848900438687000,0.096652,19.245543,17.981195,17.358007,16.944365,16.697441,3.231619,0.450007,1.854257,0.530856,10.412882,1
588848900438818000,0.021343,17.216551,15.540861,14.776646,14.375356,14.032767,7.660952,0.299992,4.586182,0.335698,10.251611,1
587728948513275000,0.095561,19.385719,17.37536,16.432079,15.986099,15.687035,5.111916,0.899814,2.430143,0.928824,10.988502,1
588848899902079000,0.092576,19.135096,17.14501,16.179375,15.7607,15.395809,2.00607,0.745631,1.297434,0.790436,11.116227,0
587726031164014000,0.101216,20.148771,18.277767,17.313776,16.837643,16.492632,6.520201,0.221417,3.56058,0.251588,10.775688,1
588848900438491000,0.266195,21.495014,19.09009,17.573038,17.019503,16.704107,2.31934,0.771911,1.229799,0.773584,11.612055,0
587728949049622000,0.063109,19.696009,17.910614,17.087477,16.710308,16.458439,1.506654,0.301894,1.205986,0.373688,10.182798,1
587728949586690000,0.096063,19.884996,18.116987,17.18364,16.711987,16.348188,3.649071,0.353903,1.878116,0.413334,10.811572,1
588848900975558000,0.071024,19.05694,17.450857,16.658142,16.258253,15.956742,3.13744,0.528323,1.974913,0.540916,10.509585,1
588848900438819000,0.071341,17.884798,15.998082,15.111431,14.711154,14.392482,5.240569,0.730811,2.987539,0.734675,11.191158,0
588848899902800000,0.034944,17.246767,15.608549,14.776169,14.316316,13.900266,12.599445,0.278725,7.413109,0.234831,10.865084,1
588848899365929000,0.222461,21.252026,19.190771,17.803679,17.322706,16.956491,1.752781,0.807366,1.00098,0.841086,11.313028,0
588848899902537000,0.056424,18.886312,17.801323,17.498129,17.265278,17.218925,10.301146,0.291718,4.300078,0.339063,9.313436,1
588848898828271000,0.063365,19.180489,17.843529,17.269863,16.89867,16.69257,12.019071,0.189365,5.086001,0.213362,9.859626,1
587728948512882000,0.125715,18.920624,17.450775,16.609833,16.202473,15.864559,7.714474,0.434158,3.325714,0.461662,11.009544,1
587728947976011000,0.094636,19.440565,17.556158,16.592688,16.196247,15.879348,4.503682,0.523177,2.387685,0.542315,10.851299,1
588848900438819000,0.07146,20.327005,18.587011,17.727947,17.305037,16.967989,2.99526,0.337214,1.879399,0.369275,10.182865,1
587728947976470000,0.041842,17.644114,16.237337,15.63727,15.318628,15.049546,20.874449,0.478932,7.919711,0.478832,10.250728,1
588848899365339000,0.084139,18.707087,17.63146,17.130802,16.779724,16.626463,5.39438,0.369827,2.810157,0.392241,10.153054,1
587728948513210000,0.098144,19.377045,17.605221,16.679249,16.244602,15.923344,4.059689,0.335689,2.37923,0.360191,10.833608,1
587728949586952000,0.099097,17.479534,16.255478,15.64265,15.260402,15.031295,7.938601,0.931542,3.784144,0.90902,11.055979,1
587728949050146000,0.094871,19.815378,17.938372,17.011354,16.585566,16.222469,1.953315,0.791448,1.240886,0.791091,10.734152,1
587728949050146000,0.095662,18.090412,16.060797,15.102592,14.686961,14.360073,6.165034,0.888244,3.014122,0.88458,11.539721,0
587728949587214000,0.157748,20.421448,18.378208,17.164392,16.624155,16.208036,2.875717,0.456541,1.571677,0.483477,11.424378,1
587728949586165000,0.094732,18.230299,17.18317,16.802279,16.531494,16.439999,8.959549,0.849937,3.399184,0.86971,10.132481,1
587728950122971000,0.110648,20.230829,18.548927,17.60195,17.140409,16.765095,7.940395,0.165872,3.924674,0.213447,10.661523,1
588848900438294000,0.096984,19.448328,17.896555,17.089403,16.664932,16.378675,4.108187,0.349953,2.136424,0.385901,10.624082,1
587728950123167000,0.048605,18.268349,16.982872,16.425474,16.09766,15.854182,9.777836,0.399962,4.133124,0.427448,10.027709,1
588848900438360000,0.116788,19.159744,17.449961,16.577303,16.165472,15.867549,6.558675,0.682534,3.081903,0.70417,10.793086,1
587728949049557000,0.147194,18.960361,17.301107,16.415289,15.975246,15.701068,4.044493,0.837988,2.037686,0.907931,11.264207,1
587728950123561000,0.064552,18.845531,17.013142,16.231026,15.834595,15.537481,10.903104,0.757367,4.410178,0.720514,10.538909,1
588848900438884000,0.109695,19.161423,17.231266,16.255873,15.838523,15.489782,3.954331,0.654603,2.248459,0.636366,11.169397,0
587728947976929000,0.114146,19.262323,17.728537,17.020952,16.632034,16.323906,10.859696,0.249992,4.782862,0.279693,10.694465,1
588848899365601000,0.034573,16.536018,15.098337,14.391841,14.028324,13.731108,4.072394,0.983503,2.881113,0.927414,10.7131,0
587728947439534000,0.154969,19.882704,18.038195,17.102179,16.61541,16.272312,10.615605,0.181519,5.041245,0.205457,11.263673,1
587728948513472000,0.1045,17.801497,16.116537,15.217904,14.773497,14.475872,11.117086,0.52894,5.567529,0.513878,11.492016,1
588848899365273000,0.160229,19.097738,17.661341,16.878576,16.464674,16.236893,9.282338,0.699986,3.805998,0.717071,10.996716,1
588848899902144000,0.150662,20.483982,18.644117,17.605644,17.199919,16.838976,2.144622,0.199482,1.581077,0.2412,10.870143,1
588848900975821000,0.099216,20.268673,18.32494,17.333033,16.820515,16.411402,7.792674,0.16855,3.998616,0.193523,10.831191,1
588848900438950000,0.094036,18.732079,16.894363,15.92325,15.546177,15.338395,7.432459,0.630397,3.09505,0.677966,11.053711,0
587728949587345000,0.095188,17.870161,16.101646,15.300029,14.912545,14.631705,14.287399,0.785499,6.208903,0.719438,11.350015,1
587728949587411000,0.106379,18.857529,17.620001,16.878834,16.500763,16.240129,8.915357,0.820166,3.459125,0.820129,10.672097,1
587728949587476000,0.147294,20.612947,18.685053,17.669142,17.266575,16.956676,0.851368,0.738163,0.746788,0.761805,10.772622,0
587728947977781000,0.063592,18.257446,17.06558,16.654272,16.36059,16.29026,9.846855,0.344881,4.114311,0.372288,9.9111,1
588848899903520000,0.027706,16.691343,15.444847,14.797114,14.449002,14.173831,12.031154,0.577018,6.658965,0.503107,10.328999,1
588848898829385000,0.064235,19.565012,17.960983,17.174683,16.723818,16.352135,20.799294,0.11792,7.96972,0.14423,10.35102,1
588848899366387000,0.065001,19.156355,17.96397,17.460667,17.178463,16.945993,7.948401,0.249999,3.516541,0.291787,9.760899,1
588848899366322000,0.050504,17.540461,15.862535,15.079958,14.677853,14.310534,9.101807,0.514403,4.479314,0.519062,10.879954,1
588848899903127000,0.107467,20.328709,18.627331,17.604677,17.048542,16.591352,6.121081,0.291771,2.939796,0.319249,10.966558,1
588848900976214000,0.105717,18.786032,16.850185,15.889989,15.489011,15.157293,2.846903,0.774095,1.633386,0.854743,11.248285,0
588848900444586000,0.164217,20.832956,18.810493,17.707787,17.235384,16.936319,1.450498,0.77942,0.961372,0.804627,10.953422,0
588848900981653000,0.049533,19.468889,17.686169,17.054216,16.656895,16.361034,6.044359,0.225085,3.186992,0.260892,9.964445,1
587722982273187000,0.104628,18.723011,17.03607,16.123531,15.73398,15.383466,3.285668,0.812626,1.949183,0.828994,11.134873,0
587722981738938000,0.126388,19.252739,18.180414,17.581991,17.202909,17.004808,5.25449,0.573152,2.382629,0.606001,10.409881,1
588848900448780000,0.107903,20.020533,18.160749,17.228403,16.79253,16.427988,3.17415,0.318843,1.934797,0.355646,10.777601,1
588848901522522000,0.137512,19.854813,18.301371,17.333929,16.9123,16.613647,3.239166,0.33729,2.015421,0.375885,10.925276,1
587722983350272000,0.129347,19.772343,17.738495,16.974386,16.628313,16.367868,9.890596,0.78627,3.878052,0.818516,10.720966,1
588848900985847000,0.228741,20.843195,18.900002,17.530857,17.012711,16.704483,2.394833,0.998201,1.236157,0.978509,11.424463,0
588848899912433000,0.164569,19.0756,18.112259,17.388306,17.007151,16.76387,2.312733,0.820975,1.358674,0.837015,10.852797,1
587722981740249000,0.115724,19.729836,17.936239,17.005047,16.561522,16.315222,1.911911,0.826238,1.263528,0.813257,10.809601,1
588848899912827000,0.172829,20.604883,18.242477,17.079576,16.629223,16.261234,1.747291,0.76652,1.188694,0.770349,11.336442,0
588848899912761000,0.165116,19.170393,17.860992,16.803925,16.375431,16.056784,2.056855,0.706595,1.273367,0.720171,11.343761,0
588848899375890000,0.082595,19.12455,17.696718,17.002319,16.608223,16.296968,11.825837,0.20184,5.038249,0.233286,10.472734,1
587722982813794000,0.16326,20.111328,18.576481,17.713467,17.260763,16.906042,3.449522,0.438705,1.980749,0.441814,11.00614,1
588848900438949000,0.093173,18.593182,17.500179,17.028727,16.660908,16.488071,9.622913,0.381499,4.086903,0.397244,10.304486,1
588848900439015000,0.096972,19.078466,17.861557,17.338453,17.023079,16.766521,5.116686,0.905452,2.38525,0.891448,10.213651,1
588848900976148000,0.021503,16.309118,14.977784,14.279642,13.928252,13.632087,7.558149,0.680259,5.055408,0.669095,10.328441,1
587728949587280000,0.097755,18.439051,16.284492,15.324209,14.908706,14.618661,7.116477,0.793834,3.576656,0.76582,11.478601,0
587728947977322000,0.046953,18.412905,17.457827,17.17057,16.990713,16.733568,14.77431,0.495405,5.086449,0.550003,9.314421,1
587728947977322000,0.033084,18.29487,17.004318,16.340954,15.960906,15.607514,3.133225,0.316939,2.034365,0.365459,9.961383,1
588848898829320000,0.114393,20.15608,18.187084,17.239477,16.860826,16.537088,1.804474,0.584282,1.217968,0.608805,10.723218,1
587728949587673000,0.096382,19.813137,18.217566,17.467339,16.954973,16.653675,18.841663,0.186645,6.687001,0.199005,10.608432,1
587728949051130000,0.065429,18.285749,17.163641,16.674431,16.369436,16.177599,15.3502,0.89358,5.109468,0.891877,10.090384,1
588848900977066000,0.10176,18.71932,17.33087,16.672483,16.321589,16.10656,12.23755,0.742041,4.079413,0.7661,10.617087,1
587728947441434000,0.098622,19.877747,18.15344,17.199707,16.712982,16.304979,6.568041,0.098078,3.856855,0.141672,10.854607,1
588848899375169000,0.130639,19.137917,17.531017,16.689913,16.331736,16.021643,10.257293,0.699848,4.604713,0.736963,10.927204,1
587722982812942000,0.226185,20.995689,19.187197,17.776346,17.276468,16.934656,1.378172,0.745561,0.952244,0.770797,11.400613,0
588848898837971000,0.080729,20.084751,18.259647,17.331371,16.915806,16.583223,1.897247,0.427483,1.442773,0.4698,10.452079,1
588848900985258000,0.265089,21.395733,19.035831,17.628941,17.078255,16.764074,1.658723,0.914682,1.138514,0.875013,11.521794,0
588848899911712000,0.047351,17.157164,15.672535,14.986362,14.628116,14.308005,4.322333,0.815659,3.560146,0.713736,10.742121,1
587722983349747000,0.253367,21.596876,19.065556,17.542385,17.026459,16.711809,2.717737,0.779236,1.479064,0.765093,11.64397,0
588848900986044000,0.078015,18.744017,16.90859,16.014606,15.606565,15.303588,3.24046,0.353464,2.091437,0.418988,10.905367,1
587728950127493000,0.106397,18.978317,17.54784,16.810698,16.42515,16.120415,8.306399,0.416313,3.857947,0.434665,10.700417,1
588848900443209000,0.231701,20.667124,18.804169,17.458426,16.951384,16.577805,4.003647,0.638095,1.976862,0.667989,11.485179,0
588848900980146000,0.095933,19.420507,17.613726,16.724184,16.354231,16.063652,2.805897,0.89097,1.602198,0.919475,10.753922,1
587722983344832000,0.114054,18.848545,17.687943,17.176031,16.829639,16.653004,5.960375,0.518702,2.889597,0.54125,10.202613,1
588848901513478000,0.10698,18.679256,16.907158,16.052731,15.698568,15.396873,5.459793,0.832218,2.964758,0.83151,11.047351,1
587728949050998000,0.142718,18.928772,18.595642,17.13419,16.700771,16.555038,4.106271,0.444581,2.252616,0.416905,10.802885,1
588848900977000000,0.131208,18.746729,17.282846,16.344311,15.654475,15.352933,5.88056,0.478328,3.203231,0.479246,11.712614,1
588848900977131000,0.055885,18.231237,16.987572,16.515932,16.206245,16.037922,9.890115,0.352412,4.305946,0.371258,9.976677,1
588848899904241000,0.125795,19.589848,18.192783,17.434643,17.070007,16.783472,7.18821,0.925756,2.920547,0.934786,10.59774,1
588848899900571000,0.09537,18.815895,16.985737,16.040606,15.641854,15.294157,2.548384,0.849409,1.556029,0.860165,11.113759,0
588848899901096000,0.089192,19.88032,18.148403,17.250313,16.803053,16.424568,7.818054,0.19998,4.185491,0.205501,10.636658,1
588848900438032000,0.062615,18.915934,17.236137,16.384251,15.903008,15.522254,8.395828,0.288084,4.400985,0.285341,10.705257,1
587728947976208000,0.095941,18.390015,16.255623,15.230792,14.775643,14.417765,6.233401,0.656347,3.090333,0.653317,11.571747,0
587728947975815000,0.032723,18.445049,17.365097,16.990376,16.789473,16.579893,17.208239,0.466559,5.404663,0.531539,9.134679,1
588848899375694000,0.076864,19.138609,17.437468,16.592356,16.196688,15.890019,4.352307,0.668835,2.74713,0.62,10.617807,1
587722982813728000,0.047285,18.686876,17.210892,16.523678,16.115265,15.777334,29.666971,0.112214,12.227654,0.121858,10.245569,1
588848898838560000,0.126864,19.708572,17.456709,16.375475,15.944114,15.600984,3.563998,0.766839,1.936771,0.780927,11.431418,0
588848898838364000,0.063873,17.469383,16.192278,15.547206,15.20402,14.98611,12.110952,0.705827,5.38324,0.677323,10.679029,1
588848901522981000,0.048921,19.249454,18.028103,17.606895,17.360888,17.119312,18.535645,0.317493,6.186103,0.370241,9.388852,1
588848900986175000,0.077656,18.896761,17.271219,16.39945,15.953115,15.618509,6.357598,0.290796,3.323888,0.331626,10.785408,1
587728949587607000,0.095218,20.307161,18.614182,17.654974,17.155102,16.803095,6.4034,0.199995,3.210433,0.236238,10.596161,1
587728947977519000,0.114897,20.967579,18.611328,17.539099,17.166027,16.835852,1.971941,0.275304,1.41531,0.327482,10.690935,1
588848899366453000,0.18963,19.460054,17.853998,17.010078,16.568943,16.367287,5.623895,0.788015,2.430704,0.770732,11.149273,1
587728949050409000,0.098048,19.661737,18.128769,17.376085,16.982103,16.715294,6.47185,0.449932,2.812625,0.492253,10.433857,1
588848900439802000,0.097119,18.628717,17.273174,16.626942,16.239443,15.969465,8.689083,0.499948,3.674526,0.517245,10.688682,1
588848898833580000,0.062054,20.298681,18.100126,17.224289,16.728939,16.389814,8.908876,0.194924,4.33508,0.199999,10.379573,1
587722983345553000,0.039636,16.318281,14.447065,13.610113,13.204467,12.922793,9.513626,0.69032,6.866715,0.62995,11.237717,0
588848899370320000,0.039893,19.368986,17.566986,16.652845,16.129469,15.704123,7.69943,0.27226,3.803706,0.303999,10.367365,1
588848899370254000,0.112621,20.383604,18.364361,17.399748,16.987076,16.630699,1.603196,0.475845,1.215765,0.535383,10.728437,1
587722982271418000,0.065547,18.226763,16.364576,15.462903,15.055905,14.745464,4.065056,0.737189,2.425073,0.727934,11.032179,0
588848899370188000,0.185791,21.101862,18.413651,17.259819,16.875031,16.581762,5.568038,0.395291,2.836732,0.389667,11.152966,1
587722983345094000,0.081309,18.421915,17.133705,16.579245,16.245459,16.007011,7.939673,0.671577,3.624494,0.667017,10.425985,1
588848900444127000,0.106527,19.726727,17.729244,16.754765,16.331438,15.983539,1.441361,0.815405,1.010079,0.82315,10.972081,0
587728947978371000,0.136159,19.751369,17.796295,16.719727,16.29744,15.932014,2.520478,0.801949,1.300354,0.841229,11.205651,0
588848899367108000,0.086925,19.040264,17.788692,17.126511,16.753551,16.476784,7.944252,0.254123,3.855235,0.281129,10.394472,1
588848899366977000,0.114168,19.113464,17.72867,16.965651,16.549061,16.258585,2.717371,0.631931,1.559508,0.660492,10.784467,1
588848898830041000,0.075511,18.69591,16.934017,16.113342,15.717491,15.422709,2.553395,0.76188,1.540663,0.728836,10.760908,1
588848899366584000,0.15049,20.629681,18.593443,17.44696,16.958025,16.541931,2.853737,0.456184,1.76724,0.476058,11.135107,1
587728950125396000,0.119745,19.782005,18.103346,17.178955,16.736404,16.380054,2.731818,0.566669,1.821938,0.560678,10.860855,1
588848900440785000,0.081999,19.440905,17.808823,17.129618,16.809143,16.49856,9.428246,0.539194,3.637412,0.563738,10.315822,1
587728950125658000,0.116003,19.171309,17.693399,17.002731,16.6283,16.335308,7.833343,0.634002,3.285569,0.674507,10.71431,1
588848899901554000,0.063973,19.310835,17.459244,16.591917,16.186169,15.860537,1.702725,0.515723,1.258547,0.532456,10.534352,0
587728949586165000,0.070676,17.096926,15.735928,14.987935,14.615719,14.323952,2.420698,0.942801,1.594727,0.970917,11.170868,0
587728949049557000,0.072069,19.311256,17.924173,17.261761,16.872105,16.608339,2.653536,0.499914,1.645891,0.528343,10.166632,1
588848900438491000,0.020857,18.624426,17.00354,16.093721,15.643269,15.258353,2.780858,0.624566,1.905818,0.655581,9.898118,0
588848900976803000,0.099349,18.620178,17.003916,16.164577,15.761473,15.467742,6.170798,0.647019,3.084573,0.669764,10.986792,1
587728949051326000,0.189385,19.642044,17.947689,16.67824,16.194197,15.855349,3.179653,0.780487,1.815914,0.788268,11.593457,0
588848900440260000,0.066103,19.273584,17.619865,16.739208,16.229458,15.824705,15.348161,0.285998,6.507786,0.294224,10.727818,1
588848900977066000,0.032035,16.644993,14.95184,14.235499,13.887355,13.634487,5.213455,0.867382,3.705291,0.867112,10.651452,0
588848899367501000,0.115583,19.390123,17.875973,17.133938,16.706425,16.426567,5.575616,0.300712,3.045547,0.338388,10.756549,1
588848899367239000,0.036419,18.022278,16.889816,16.517826,16.287008,16.193548,25.765591,0.270171,9.527806,0.269498,9.38712,1
588848899904110000,0.138546,18.662529,17.760853,17.082264,16.718889,16.466084,6.250337,0.554177,2.946384,0.560419,10.766796,1
588848899367239000,0.137405,19.042387,17.123322,16.041077,15.603875,15.23509,4.320072,0.809883,2.377249,0.781497,11.496345,0
587728947977912000,0.095218,18.746845,16.807936,15.856983,15.403215,15.050315,3.689389,0.834334,1.958804,0.858038,11.23815,0
587728947977912000,0.135456,20.081871,18.407341,17.681267,17.317232,17.123835,6.27295,0.743158,2.600488,0.757816,10.424587,1
588848899903979000,0.08177,19.351357,17.725773,16.91972,16.446154,16.14468,6.435091,0.240616,3.464243,0.265018,10.644596,1
587728947978108000,0.095152,18.273008,16.321627,15.350027,14.917259,14.635989,4.859205,0.688754,2.468558,0.736185,11.474016,0
588848899903783000,0.132738,18.871159,17.516695,16.741365,16.357157,16.027271,15.025826,0.595224,5.004544,0.636579,11.00286,1
587728948514783000,0.130148,19.714245,18.185488,17.329634,16.888319,16.570427,3.357703,0.574654,1.949706,0.616363,10.837902,1
587728948514914000,0.096734,19.36631,17.783194,16.952866,16.555382,16.250872,4.834597,0.714633,2.443348,0.762224,10.686907,1
587728947440910000,0.150111,19.100445,18.122597,17.483532,17.145754,16.92868,6.389303,0.777259,2.802275,0.778506,10.607427,1
588848901514133000,0.117244,19.765322,18.223516,17.451378,17.074816,16.748671,13.9942,0.263637,5.054577,0.29844,10.596976,1
587728950125461000,0.05904,18.245735,17.11031,16.604042,16.269796,16.08868,7.270105,0.277222,3.521098,0.325043,10.041292,1
588848901514330000,0.059146,18.976711,17.36651,16.599443,16.158543,15.836893,9.291725,0.227348,4.515163,0.249987,10.463043,1
588848900977655000,0.051205,17.270729,16.225962,15.755938,15.46815,15.299706,8.407034,0.936262,4.299884,0.862406,10.187813,1
587728950125723000,0.107215,18.450083,17.013617,16.372213,16.034269,15.809586,9.895712,0.838224,4.013908,0.872254,10.729523,1
587722983887274000,0.200138,20.472408,18.715445,17.432718,16.940386,16.593739,1.921384,0.896581,1.198169,0.875561,11.367895,0
588848900449501000,0.19841,20.753164,18.542257,17.251966,16.755686,16.427553,1.712898,0.926996,1.15408,0.872189,11.407678,0
588848900449566000,0.077395,18.250725,16.510021,15.666489,15.248763,14.937521,6.490355,0.357656,4.062107,0.362953,11.036051,1
588848899376873000,0.184508,19.851957,17.793558,16.582499,16.106241,15.766217,4.224018,0.826185,2.004071,0.860034,11.554097,0
588848899376873000,0.078985,17.414032,16.136848,15.4814,15.081746,14.822337,11.789693,0.712051,5.7368,0.668967,10.968376,1
588848899913482000,0.127206,20.391563,18.344328,17.237764,16.797104,16.428722,1.612167,0.999892,1.020883,0.987911,11.003433,1
588848899376480000,0.063166,18.149166,16.402622,15.575487,15.194353,14.895076,7.03156,0.59213,3.810308,0.590568,10.827677,1
588848899913285000,0.118051,20.52453,18.548029,17.607838,17.217157,16.893568,1.151102,0.74341,0.802502,0.745336,10.613718,0
588848898834432000,0.047321,17.888409,16.912395,16.468126,16.205416,16.026396,7.934806,0.666997,3.605167,0.653903,9.81956,1
587722982809075000,0.072868,18.91069,17.229914,16.41345,15.957582,15.628895,5.439499,0.234758,3.076854,0.276104,10.793775,1
587722982272008000,0.077535,18.990396,17.67198,17.144287,16.777241,16.54376,5.116261,0.320797,2.73807,0.347711,10.187598,1
588848898833842000,0.122657,19.020998,17.862186,17.231989,16.815025,16.585806,4.106917,0.480329,2.115478,0.539935,10.632876,1
587728949589180000,0.161688,19.184849,17.726189,16.85392,16.440653,16.139378,4.919297,0.573918,2.415298,0.607889,11.134376,1
587728949052309000,0.127705,19.717747,17.67314,16.678473,16.263157,15.906843,3.429365,0.859849,1.836975,0.835518,11.118333,0
587728307488227000,0.073899,19.349621,17.930431,17.207933,16.817162,16.523424,5.373245,0.209825,3.133204,0.251011,10.261678,1
588848901514788000,0.071252,17.424284,15.655718,14.853152,14.494352,14.201081,4.306731,0.743057,2.815036,0.71637,11.19144,0
588848899367829000,0.206278,20.580011,18.529415,17.295902,16.830763,16.459122,1.84038,0.819785,1.203233,0.827718,11.361866,0
587728948515373000,0.018734,16.350563,15.5052,15.180843,15.001652,14.831594,19.121325,0.438624,8.587601,0.388444,9.582161,1
587728950126051000,0.071891,17.183353,16.198153,15.696751,15.295336,15.107615,8.336738,0.580066,4.429641,0.559255,10.768738,1
587728950126117000,0.179053,20.227755,18.25775,17.050467,16.574343,16.20714,3.149621,0.794264,1.785627,0.760989,11.360765,0
587722981736906000,0.048021,18.229946,16.886332,16.286293,15.895665,15.581176,12.835048,0.285978,5.94743,0.276,10.231149,1
587722984421392000,0.029558,18.946508,17.554998,17.179237,16.988855,17.02916,18.39595,0.249992,6.654724,0.283901,8.884258,1
587722984421589000,0.115974,20.142277,18.027529,16.835859,16.235966,15.749563,12.685231,0.198515,5.606519,0.22368,11.51446,1
587722983347912000,0.125853,19.927036,17.946177,16.791391,16.273632,15.864165,2.199196,0.327985,1.53929,0.371104,11.353099,1
588848901520752000,0.100721,19.441023,17.870159,17.104006,16.665297,16.338356,7.937753,0.247024,3.779869,0.274909,10.743711,1
